filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label,genre,subgenre,dataset,extraction_date
Ode To Billie Joe.flac,255.0015873015873,0.2988099666933219,0.009752359928606846,0.12522989511489868,0.0,1914.3289126846323,0.0,0.0,0.0,3806.507818101697,0.0,0.0849526683283256,0.0,0.0,0.0,0.0,0.0,80.74951171875,-169.67953491210938,0.0,109.52423858642578,0.0,-14.775675773620605,0.0,29.117826461791992,0.0,14.227313041687012,0.0,5.733293056488037,0.0,-3.297456979751587,0.0,6.585801601409912,0.0,-7.382562160491943,0.0,2.4356372356414795,0.0,-8.540122032165527,0.0,-3.2953028678894043,0.0,-6.373945713043213,0.0,89.33406829833984,0.0,44.979522705078125,0.0,29.04938316345215,0.0,22.19039535522461,0.0,13.866981506347656,0.0,13.494006156921387,0.0,12.012727737426758,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:17.885955
Faleena (from El Paso).flac,498.38666666666666,0.32658736656109494,0.0057357276712844164,0.12302912771701813,0.0,1770.673176061998,0.0,0.0,0.0,3508.6726259394363,0.0,0.0787071202434891,0.0,0.0,0.0,0.0,0.0,95.703125,-139.72535705566406,0.0,113.32174682617188,0.0,-8.364933013916016,0.0,37.099876403808594,0.0,3.6718807220458984,0.0,10.965985298156738,0.0,-2.165259599685669,0.0,-2.0144574642181396,0.0,-17.711524963378906,0.0,-2.821084976196289,0.0,1.8945461511611938,0.0,-6.26151704788208,0.0,-3.5556905269622803,0.0,67.26663208007812,0.0,29.513103485107422,0.0,19.194622039794922,0.0,15.024432182312012,0.0,16.151552200317383,0.0,10.417815208435059,0.0,11.538933753967285,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:18.683637
"Merle Haggard, Willie Nelson - Pancho and Lefty (Video).flac",286.6968253968254,0.32622065767645836,0.005352465542775395,0.08766587823629379,0.0,1548.313676345365,0.0,0.0,0.0,3174.008614676339,0.0,0.06071900718992954,0.0,0.0,0.0,0.0,0.0,123.046875,-195.90115356445312,0.0,132.5576171875,0.0,7.944994926452637,0.0,21.674907684326172,0.0,0.8602291345596313,0.0,3.434993267059326,0.0,-1.390505313873291,0.0,1.260820746421814,0.0,-6.156602382659912,0.0,2.3412392139434814,0.0,-5.684535980224609,0.0,2.529048442840576,0.0,-5.0432538986206055,0.0,83.79847717285156,0.0,34.070762634277344,0.0,24.24136734008789,0.0,15.394096374511719,0.0,14.938697814941406,0.0,12.53303050994873,0.0,11.396280288696289,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:19.476758
Theme from ＂The Dukes of Hazzard＂ (Good Ol' Boys).flac,126.78666666666666,0.41943152497212094,0.00697657457739316,0.12965962290763855,0.0,2272.467778164351,0.0,0.0,0.0,4768.1080903222855,0.0,0.11145607417940853,0.0,0.0,0.0,0.0,0.0,143.5546875,-103.92228698730469,0.0,90.78678131103516,0.0,-9.456823348999023,0.0,27.906038284301758,0.0,6.478130340576172,0.0,9.15511703491211,0.0,1.3938480615615845,0.0,1.1457051038742065,0.0,-4.580206394195557,0.0,0.9188425540924072,0.0,-3.5927793979644775,0.0,-2.8508079051971436,0.0,-5.480790138244629,0.0,87.61875915527344,0.0,25.309497833251953,0.0,21.634315490722656,0.0,14.084734916687012,0.0,11.302693367004395,0.0,11.370888710021973,0.0,9.352076530456543,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:20.507920
The Carroll County Accident.flac,168.26666666666668,0.36476512998342514,0.0021452530166184056,0.12017469108104706,0.0,1889.2008349110422,0.0,0.0,0.0,3786.789226360908,0.0,0.07891142455498827,0.0,0.0,0.0,0.0,0.0,92.28515625,-135.47723388671875,0.0,108.58960723876953,0.0,-11.089776039123535,0.0,34.4773063659668,0.0,4.57078218460083,0.0,7.673720359802246,0.0,-1.3864952325820923,0.0,8.342203140258789,0.0,-8.129925727844238,0.0,4.440488338470459,0.0,-0.870928943157196,0.0,2.28125,0.0,-3.540738821029663,0.0,67.97876739501953,0.0,33.62051773071289,0.0,19.123109817504883,0.0,13.262744903564453,0.0,15.809162139892578,0.0,11.926996231079102,0.0,10.309258460998535,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:21.103317
The Charlie Daniels Band - The Devil Went Down to Georgia (Audio).flac,216.63061224489795,0.39616086333990097,0.002854664860929279,0.079971544444561,0.0,2834.0405440627082,0.0,0.0,0.0,6073.572648713826,0.0,0.1390820731176313,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-128.96524047851562,0.0,72.77293395996094,0.0,-1.4618948698043823,0.0,17.654273986816406,0.0,6.098327159881592,0.0,8.881608009338379,0.0,-1.753525972366333,0.0,4.598642826080322,0.0,-8.502843856811523,0.0,3.627199649810791,0.0,-2.6459288597106934,0.0,3.7242958545684814,0.0,-2.5052237510681152,0.0,90.13996887207031,0.0,27.215709686279297,0.0,19.667621612548828,0.0,15.023447036743164,0.0,13.723917961120605,0.0,10.820794105529785,0.0,10.928227424621582,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:25.397233
Tim McGraw - I Like It I Love It (Official Music Video).flac,207.58643990929704,0.4168327699104945,0.0032232117304457943,0.06813083589076996,0.0,2862.752290874539,0.0,0.0,0.0,6034.199104612005,0.0,0.14652806418465497,0.0,0.0,0.0,0.0,0.0,123.046875,-134.38250732421875,0.0,69.69979095458984,0.0,-3.6417534351348877,0.0,19.607036590576172,0.0,-2.1663169860839844,0.0,6.448659896850586,0.0,-3.124088764190674,0.0,5.878236293792725,0.0,-2.236576557159424,0.0,3.5905685424804688,0.0,-1.030897855758667,0.0,1.9708293676376343,0.0,-3.2545480728149414,0.0,117.64218139648438,0.0,26.379772186279297,0.0,23.69925880432129,0.0,14.022076606750488,0.0,14.026021957397461,0.0,9.534013748168945,0.0,9.34693431854248,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:28.541289
Tim McGraw - Don't Take The Girl (Official Music Video).flac,255.22217687074829,0.3462509748836358,0.0047919635627453406,0.03897577151656151,0.0,1768.2942374357444,0.0,0.0,0.0,3644.061692416928,0.0,0.07057511997361718,0.0,0.0,0.0,0.0,0.0,103.359375,-280.7601318359375,0.0,106.60214233398438,0.0,11.142138481140137,0.0,31.92264747619629,0.0,16.519025802612305,0.0,9.873884201049805,0.0,-1.3576619625091553,0.0,9.195364952087402,0.0,-0.27034977078437805,0.0,2.0928993225097656,0.0,-1.5033305883407593,0.0,3.5259766578674316,0.0,-0.6105732321739197,0.0,103.00465393066406,0.0,38.3968505859375,0.0,23.876537322998047,0.0,18.218124389648438,0.0,14.466048240661621,0.0,12.20388412475586,0.0,11.525605201721191,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:29.055379
Waylon Jennings - ＂Are You Sure Hank Done It This Way＂ [Audio Only].flac,175.7653514739229,0.3893035724759102,0.0219237656669158,0.16246117651462555,0.0,1850.7496957117596,0.0,0.0,0.0,3923.2059598693445,0.0,0.07781468017255615,0.0,0.0,0.0,0.0,0.0,112.34714673913044,-122.62024688720703,0.0,114.20592498779297,0.0,-1.575514554977417,0.0,22.718402862548828,0.0,18.582191467285156,0.0,1.848632574081421,0.0,-0.25539109110832214,0.0,10.168760299682617,0.0,3.236367702484131,0.0,4.719573974609375,0.0,2.338839530944824,0.0,-0.17972177267074585,0.0,-4.05376672744751,0.0,102.14190673828125,0.0,32.913761138916016,0.0,22.23671531677246,0.0,14.020750045776367,0.0,13.664710998535156,0.0,12.600008010864258,0.0,10.305926322937012,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:30.334706
Reba McEntire - Fancy (Official Music Video).flac,369.42934240362814,0.38541270544131595,0.0034877436742356857,0.14397181570529938,0.0,2410.87436517754,0.0,0.0,0.0,4952.489193976862,0.0,0.11148845065996228,0.0,0.0,0.0,0.0,0.0,95.703125,-116.95993041992188,0.0,86.73359680175781,0.0,3.929922103881836,0.0,29.21196174621582,0.0,7.53090238571167,0.0,7.724113464355469,0.0,5.44763708114624,0.0,2.5229740142822266,0.0,0.7645981907844543,0.0,5.003219127655029,0.0,-6.379788398742676,0.0,3.017976760864258,0.0,-5.50162935256958,0.0,107.7678451538086,0.0,38.99741744995117,0.0,26.3071231842041,0.0,18.42745018005371,0.0,15.163030624389648,0.0,13.462560653686523,0.0,12.396964073181152,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:31.201726
The Winner.flac,320.04,0.3568987747033437,0.0027065627266333638,0.15971320867538452,0.0,1703.460533408208,0.0,0.0,0.0,3353.744440190135,0.0,0.0778420498190706,0.0,0.0,0.0,0.0,0.0,129.19921875,-98.8785629272461,0.0,127.14013671875,0.0,-13.606139183044434,0.0,23.828142166137695,0.0,3.673896074295044,0.0,2.5408806800842285,0.0,-5.5882768630981445,0.0,3.7525572776794434,0.0,-5.761834144592285,0.0,5.634942054748535,0.0,-3.544757843017578,0.0,-0.19991417229175568,0.0,-4.9448418617248535,0.0,58.989376068115234,0.0,32.918582916259766,0.0,23.75461769104004,0.0,16.017051696777344,0.0,13.544336318969727,0.0,10.023710250854492,0.0,10.115397453308105,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:32.001148
Whiskey Bent And Hell Bound.flac,188.38666666666666,0.3882387826840083,0.005492671674096887,0.13394609093666077,0.0,2393.9658788071147,0.0,0.0,0.0,4736.442191688363,0.0,0.1274462806376325,0.0,0.0,0.0,0.0,0.0,103.359375,-104.66764068603516,0.0,84.91070556640625,0.0,-16.809968948364258,0.0,26.04609489440918,0.0,10.858948707580566,0.0,4.221561431884766,0.0,-1.0804219245910645,0.0,5.702731132507324,0.0,-11.38638687133789,0.0,3.8238136768341064,0.0,-8.738297462463379,0.0,-2.496619701385498,0.0,-1.3097481727600098,0.0,78.54354095458984,0.0,26.949182510375977,0.0,22.823448181152344,0.0,15.416712760925293,0.0,15.415472984313965,0.0,12.503091812133789,0.0,10.827808380126953,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:33.069601
Where The Green Grass Grows.flac,201.6,0.34951898952325183,0.008019991606645955,0.15631334483623505,0.0,2812.3643716473075,0.0,0.0,0.0,5685.608800061903,0.0,0.14544325567920074,0.0,0.0,0.0,0.0,0.0,161.4990234375,-62.78506088256836,0.0,65.74634552001953,0.0,-3.2606027126312256,0.0,31.27886390686035,0.0,3.418243646621704,0.0,8.507421493530273,0.0,-5.111230373382568,0.0,5.86251163482666,0.0,-4.929015636444092,0.0,-1.9058117866516113,0.0,-8.9533052444458,0.0,-2.655177354812622,0.0,-6.354623317718506,0.0,103.15521240234375,0.0,34.83859634399414,0.0,18.082075119018555,0.0,13.735851287841797,0.0,12.360006332397461,0.0,10.57443904876709,0.0,10.094746589660645,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:33.138269
Vince Gill - Go Rest High On That Mountain (Official Music Video).flac,261.5466666666667,0.30022865533828735,0.014655758905679198,0.1321011334657669,0.0,1584.976491348693,0.0,0.0,0.0,3518.541448766535,0.0,0.05645010688088157,0.0,0.0,0.0,0.0,0.0,54.978390957446805,-181.10365295410156,0.0,111.21446990966797,0.0,15.80922794342041,0.0,35.85012435913086,0.0,11.561619758605957,0.0,10.787275314331055,0.0,2.5091848373413086,0.0,4.245655059814453,0.0,-3.319424629211426,0.0,3.1142523288726807,0.0,-1.6348971128463745,0.0,-0.5096871852874756,0.0,-0.9287682175636292,0.0,122.55377197265625,0.0,35.62335968017578,0.0,24.485761642456055,0.0,20.23867416381836,0.0,14.547587394714355,0.0,14.467706680297852,0.0,10.165565490722656,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:33.277831
Wichita Lineman (Remastered 2001).flac,186.2,0.31326580544312793,0.00502251908022116,0.1127629354596138,0.0,1997.415401765959,0.0,0.0,0.0,4090.4734738881875,0.0,0.09987023007856341,0.0,0.0,0.0,0.0,0.0,172.265625,-143.50047302246094,0.0,103.2279281616211,0.0,-13.764978408813477,0.0,33.13595199584961,0.0,0.8372157216072083,0.0,9.47838306427002,0.0,-5.015745639801025,0.0,9.148083686828613,0.0,-7.963447570800781,0.0,1.5121042728424072,0.0,-5.241945266723633,0.0,0.5873437523841858,0.0,-2.9753873348236084,0.0,99.37586975097656,0.0,29.83108139038086,0.0,16.804920196533203,0.0,15.743696212768555,0.0,11.378849029541016,0.0,9.398124694824219,0.0,8.287304878234863,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:33.285157
Willie Nelson - Blue Eyes Crying In The Rain (Official Video).flac,211.8473015873016,0.3474765221277873,0.0024389708619711767,0.08435843884944916,0.0,1453.2687509065133,0.0,0.0,0.0,2960.3398772511027,0.0,0.0668680407613163,0.0,0.0,0.0,0.0,0.0,117.45383522727273,-222.15798950195312,0.0,139.230224609375,0.0,-16.67182731628418,0.0,40.62062454223633,0.0,-2.34356427192688,0.0,4.353271007537842,0.0,5.06519889831543,0.0,-8.539793968200684,0.0,2.1726489067077637,0.0,-5.3485541343688965,0.0,-3.2869982719421387,0.0,-1.3003103733062744,0.0,-5.548922061920166,0.0,58.652645111083984,0.0,34.3210563659668,0.0,24.02057456970215,0.0,15.912396430969238,0.0,12.535820960998535,0.0,11.761744499206543,0.0,10.51999282836914,0.0,Traditional Country,Country,Traditional Country,personal,2025-09-24 20:52:35.535677
A Guy Called Gerald - Voodoo Ray (Original Mix) - 1989.flac,265.60149659863947,0.3938341960310936,0.009734660016714247,0.12985239923000336,0.0,2883.9432122809058,0.0,0.0,0.0,6257.2365317355925,0.0,0.13595296928271702,0.0,0.0,0.0,0.0,0.0,117.45383522727273,-108.23072052001953,0.0,76.61528778076172,0.0,7.884833335876465,0.0,10.21779727935791,0.0,7.1162614822387695,0.0,5.848559379577637,0.0,-3.179236650466919,0.0,1.4063456058502197,0.0,-7.0457868576049805,0.0,10.896156311035156,0.0,-7.8483710289001465,0.0,7.531091690063477,0.0,3.318727970123291,0.0,73.39999389648438,0.0,28.046083450317383,0.0,29.691003799438477,0.0,18.20977783203125,0.0,13.690942764282227,0.0,11.987987518310547,0.0,14.917530059814453,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:46.647818
A Guy Called Gerald - Tranquility On Phobos - 1989.flac,331.5809977324263,0.45756584654251736,0.0103985884223335,0.13327014446258545,0.0,3038.107034440013,0.0,0.0,0.0,6681.7004574888615,0.0,0.14756573282464464,0.0,0.0,0.0,0.0,0.0,123.046875,-102.89154052734375,0.0,69.63440704345703,0.0,22.181215286254883,0.0,17.813676834106445,0.0,11.006999969482422,0.0,1.0318491458892822,0.0,-2.8642213344573975,0.0,10.801030158996582,0.0,-9.693314552307129,0.0,5.152876853942871,0.0,5.165623188018799,0.0,0.2095707505941391,0.0,-4.173272609710693,0.0,93.86618041992188,0.0,29.450145721435547,0.0,16.966535568237305,0.0,15.873306274414062,0.0,12.05844497680664,0.0,11.467645645141602,0.0,11.48405647277832,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:46.982567
Club MCM - It's Me - (Rocman Mixx) - 1991.flac,217.0253514739229,0.4796707133452098,0.0073428752436846476,0.16154462099075317,0.0,2878.4778834414874,0.0,0.0,0.0,6335.573112215985,0.0,0.10713649140432759,0.0,0.0,0.0,0.0,0.0,123.046875,-113.32382202148438,0.0,68.77027130126953,0.0,35.51643753051758,0.0,27.659465789794922,0.0,11.501235961914062,0.0,20.534326553344727,0.0,3.4273505210876465,0.0,7.6463470458984375,0.0,-1.221937894821167,0.0,9.611486434936523,0.0,-0.7793872952461243,0.0,9.361366271972656,0.0,-1.6436878442764282,0.0,78.93143463134766,0.0,42.37318801879883,0.0,36.09531021118164,0.0,15.678775787353516,0.0,11.738504409790039,0.0,10.50857162475586,0.0,8.162931442260742,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:47.117782
808 State - Flow Coma - 1988.flac,358.0373696145125,0.561858502527078,0.008288919586210359,0.1381497085094452,0.0,3335.685016244933,0.0,0.0,0.0,6566.623606403514,0.0,0.15428379716885537,0.0,0.0,0.0,0.0,0.0,161.4990234375,-95.16337585449219,0.0,40.16097640991211,0.0,2.8298275470733643,0.0,39.3148078918457,0.0,8.284470558166504,0.0,21.317522048950195,0.0,4.052505016326904,0.0,9.165815353393555,0.0,3.411578893661499,0.0,9.467289924621582,0.0,3.7651541233062744,0.0,7.079638957977295,0.0,-0.7806901335716248,0.0,66.59257507324219,0.0,23.86119270324707,0.0,27.86881446838379,0.0,20.95521354675293,0.0,16.528711318969727,0.0,12.609607696533203,0.0,10.369833946228027,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:47.581494
Bam Bam - Wheres Your Child？  - 1988.flac,337.6762358276644,0.4931667670607567,0.013769107777690711,0.09945308417081833,0.0,2258.887410607959,0.0,0.0,0.0,4919.136100768518,0.0,0.05860385607551743,0.0,0.0,0.0,0.0,0.0,123.046875,-228.39039611816406,0.0,72.48313903808594,0.0,20.52590560913086,0.0,33.175758361816406,0.0,19.237998962402344,0.0,30.561786651611328,0.0,4.43419075012207,0.0,19.136659622192383,0.0,6.3384504318237305,0.0,13.614747047424316,0.0,3.2621724605560303,0.0,6.523366451263428,0.0,2.400167226791382,0.0,113.53962707519531,0.0,51.29887390136719,0.0,41.223655700683594,0.0,22.34761619567871,0.0,15.494260787963867,0.0,15.574944496154785,0.0,12.263799667358398,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:54.027274
Code 3 - Code Of Acid - (Code Of Acid Mix) - 1989.flac,288.2061224489796,0.5201562146345774,0.011796987489576001,0.13315032422542572,0.0,1879.2482327781183,0.0,0.0,0.0,3978.7289554832887,0.0,0.050856342959498105,0.0,0.0,0.0,0.0,0.0,129.19921875,-223.58663940429688,0.0,102.584716796875,0.0,17.374923706054688,0.0,22.97223663330078,0.0,28.43126106262207,0.0,19.63991355895996,0.0,5.0078301429748535,0.0,14.797430038452148,0.0,7.317797660827637,0.0,13.702279090881348,0.0,2.2147717475891113,0.0,9.427895545959473,0.0,6.931332111358643,0.0,101.92206573486328,0.0,57.94746017456055,0.0,34.65824890136719,0.0,19.446195602416992,0.0,13.379149436950684,0.0,12.863870620727539,0.0,13.480884552001953,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:57.217410
Autechre - Amber - 1994.flac,355.0215419501134,0.4086400767167409,0.009709315418173967,0.09298209846019745,0.0,1638.7185459281384,0.0,0.0,0.0,3541.8570175819573,0.0,0.057479740639306734,0.0,0.0,0.0,0.0,0.0,99.38401442307692,-204.7998046875,0.0,124.16725158691406,0.0,20.35900115966797,0.0,23.087732315063477,0.0,-0.24337419867515564,0.0,0.7931934595108032,0.0,-4.895986080169678,0.0,1.4875564575195312,0.0,-0.653501033782959,0.0,6.7825798988342285,0.0,0.004759608302265406,0.0,7.758305072784424,0.0,-0.04926842451095581,0.0,107.02973937988281,0.0,36.02156066894531,0.0,24.823320388793945,0.0,17.72688865661621,0.0,17.29874038696289,0.0,13.529869079589844,0.0,11.900481224060059,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:57.804934
Baby Ford - Oochy Koochy - 1988.flac,354.0927437641723,0.5266325026750565,0.0065271160620747155,0.1473643034696579,0.0,3740.8289788435864,0.0,0.0,0.0,7305.737147797131,0.0,0.21365000640368853,0.0,0.0,0.0,0.0,0.0,123.046875,-67.10832977294922,0.0,37.551509857177734,0.0,-1.3463780879974365,0.0,14.958163261413574,0.0,5.851271629333496,0.0,8.105446815490723,0.0,-1.306586503982544,0.0,9.010916709899902,0.0,-1.7988834381103516,0.0,5.857926368713379,0.0,-5.726568222045898,0.0,2.168806314468384,0.0,-2.3871521949768066,0.0,94.37908172607422,0.0,32.7302131652832,0.0,27.383472442626953,0.0,19.294641494750977,0.0,19.22992515563965,0.0,13.64699649810791,0.0,11.451154708862305,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:57.931115
Annette - Dream 17 - 1988.flac,377.0108390022676,0.516557772954305,0.004214643536651882,0.19501133263111115,0.0,2364.9784998069244,0.0,0.0,0.0,5214.040945797504,0.0,0.08866188503687565,0.0,0.0,0.0,0.0,0.0,129.19921875,-96.48434448242188,0.0,102.32722473144531,0.0,22.36733627319336,0.0,15.000374794006348,0.0,14.78205680847168,0.0,14.665051460266113,0.0,-1.5690797567367554,0.0,11.972452163696289,0.0,-1.628495216369629,0.0,13.329556465148926,0.0,-0.8805416822433472,0.0,3.743269920349121,0.0,-1.3610749244689941,0.0,75.47151947021484,0.0,45.59785842895508,0.0,30.16014862060547,0.0,20.026615142822266,0.0,14.541826248168945,0.0,10.814696311950684,0.0,11.054429054260254,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:52:58.292309
Charles B - Lack Of Love - (Club Mix) - 1988.flac,378.96131519274377,0.46617252628008526,0.009015920515996435,0.13664419949054718,0.0,3008.0266380511493,0.0,0.0,0.0,6704.785844349304,0.0,0.1225618248249954,0.0,0.0,0.0,0.0,0.0,123.046875,-113.70011138916016,0.0,62.624229431152344,0.0,19.4027042388916,0.0,26.007009506225586,0.0,11.367454528808594,0.0,16.427080154418945,0.0,8.80437183380127,0.0,3.545518398284912,0.0,0.14736106991767883,0.0,2.209977388381958,0.0,-0.03679536283016205,0.0,1.3258771896362305,0.0,1.6981511116027832,0.0,71.01801300048828,0.0,31.62415885925293,0.0,22.64775848388672,0.0,16.88604164123535,0.0,17.468002319335938,0.0,12.122234344482422,0.0,11.572975158691406,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:53:01.085890
DJ Fast Eddie - Hip House (Julian Jumping Perez Mix) - 1988.flac,255.02480725623582,0.5304462537169456,0.009236672182602509,0.08397882431745529,0.0,2148.4863023008734,0.0,0.0,0.0,4377.6615751284535,0.0,0.08060743716712947,0.0,0.0,0.0,0.0,0.0,123.046875,-231.6422576904297,0.0,79.83301544189453,0.0,4.787562370300293,0.0,31.343612670898438,0.0,15.81606674194336,0.0,21.742713928222656,0.0,9.528281211853027,0.0,17.616138458251953,0.0,4.763280391693115,0.0,9.913920402526855,0.0,5.2623443603515625,0.0,7.801031112670898,0.0,1.9969137907028198,0.0,128.52471923828125,0.0,49.574493408203125,0.0,40.79155349731445,0.0,19.624462127685547,0.0,16.535980224609375,0.0,14.704507827758789,0.0,15.110838890075684,0.0,Acid House,Dance_EDM,Acid House,personal,2025-09-24 20:53:02.946298
